Run 1, Time 1,Run 2, Time 2,Run 3, Time 3,Run 4, Time 4,Run 5, Time 5,Run 6, Time 6,Run 7, Time 7,Run 8, Time 8,Run 9, Time 9,Run 10, Time 10,Run 11, Time 11,Run 12, Time 12,Run 13, Time 13,Run 14, Time 14,Run 15, Time 15,Run 16, Time 16,Run 17, Time 17,Run 18, Time 18,Run 19, Time 19,Run 20, Time 20,Run 21, Time 21,Run 22, Time 22,Run 23, Time 23,Run 24, Time 24,Run 25, Time 25,Run 26, Time 26,Run 27, Time 27,Run 28, Time 28,Run 29, Time 29,Run 30, Time 30,Run 31, Time 31,Run 32, Time 32,Run 33, Time 33,Run 34, Time 34,Run 35, Time 35,Run 36, Time 36,Run 37, Time 37,Run 38, Time 38,Run 39, Time 39,Run 40, Time 40,Run 41, Time 41,Run 42, Time 42,Run 43, Time 43,Run 44, Time 44,Run 45, Time 45,Run 46, Time 46,Run 47, Time 47,Run 48, Time 48,Run 49, Time 49,Run 50, Time 50,Run 51, Time 51,Run 52, Time 52,Run 53, Time 53,Run 54, Time 54,Run 55, Time 55,Run 56, Time 56,Run 57, Time 57,Run 58, Time 58,Run 59, Time 59,Run 60, Time 60,Run 61, Time 61,Run 62, Time 62,Run 63, Time 63,Run 64, Time 64,Run 65, Time 65,Run 66, Time 66,Run 67, Time 67,Run 68, Time 68,Run 69, Time 69,Run 70, Time 70,Run 71, Time 71,Run 72, Time 72,Run 73, Time 73,Run 74, Time 74,Run 75, Time 75,Run 76, Time 76,Run 77, Time 77,Run 78, Time 78,Run 79, Time 79,Run 80, Time 80,Run 81, Time 81,Run 82, Time 82,Run 83, Time 83,Run 84, Time 84,Run 85, Time 85,Run 86, Time 86,Run 87, Time 87,Run 88, Time 88,Run 89, Time 89,Run 90, Time 90,Run 91, Time 91,Run 92, Time 92,Run 93, Time 93,Run 94, Time 94,Run 95, Time 95,Run 96, Time 96,Run 97, Time 97,Run 98, Time 98,Run 99, Time 99,Run 100, Time 100
Data with input size = 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414680,0.000001476,2604650,0.000001404,2222850,0.000001404,2463420,0.000001356,2497710,0.000001368,2556410,0.000001368,1887830,0.00000138,3383960,0.000001368,2134780,0.000001368,2576520,0.000001356,2742530,0.000001428,2110910,0.000001368,2954630,0.000001404,2667190,0.000001404,2448650,0.00000138,2614930,0.000001392,3219320,0.000001393,2492140,0.000001392,1989560,0.000001404,3096870,0.000001356,2398870,0.00000138,2682900,0.000001344,2473490,0.00000138,2232300,0.000001416,2889770,0.00000138,2624370,0.000001356,2392020,0.000001368,2642350,0.000001344,3051740,0.000001356,2687650,0.000001476,2695620,0.000001428,2383310,0.000001345,2563570,0.000001404,2056260,0.000001404,3047650,0.000001392,2810020,0.000001344,2663530,0.000001392,2220600,0.000001356,3545040,0.000001392,2673520,0.000001368,2467650,0.00000138,3298190,0.000001344,2619410,0.00000138,2670590,0.000001404,3105070,0.000001356,2745090,0.000001368,1782450,0.00000138,2543360,0.000001368,2925950,0.000001356,2330600,0.000001356,2593850,0.000001356,2579050,0.000001332,2640970,0.000001392,2476220,0.000001368,2109370,0.000001404,2229370,0.000001344,3466860,0.000001356,1995710,0.000001344,2791430,0.000001356,3316980,0.00000132,3092870,0.000001356,2676680,0.000001368,2437360,0.000001356,2728660,0.00000138,1535260,0.000001428,2764470,0.000001392,2826480,0.000001368,2751890,0.000001356,2046150,0.000001344,2646360,0.00000138,2647690,0.000001368,2303980,0.000001368,2552700,0.000001368,2368760,0.000001392,1688860,0.000001356,2851290,0.00000138,2936190,0.000001332,1980000,0.00000138,2335730,0.000001368,2378110,0.00000138,2699050,0.000001356,3246680,0.000001368,2071780,0.000001356,2594000,0.000001344,1909230,0.000001416,2728700,0.000001368,2310670,0.000001356,2863870,0.000001368,2865580,0.000001368,2642040,0.000001368,1937230,0.00000138,2585140,0.00000132,1719550,0.000001344,2754770,0.000001344,3351080,0.000001332,2682810,0.000001368,1678220,0.000001368,2841380,0.000001356,2236150,0.000001344,2769070,0.000001356
Mean time:,3.28843E-06,Mean value:,5210490,Median value:,2621890,Range:,5080300,Standard Deviation:,2667580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosenbrock's Saddle Function tests:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data with input size = 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12096500000000,0.000002004,8459080000000,0.000001897,14409700000000,0.000001824,16654100000000,0.000001812,15056400000000,0.000001884,14771300000000,0.00000186,15568600000000,0.000001824,7164790000000,0.00000186,10474200000000,0.000001836,12480200000000,0.000001848,13619500000000,0.000001812,14803300000000,0.0000018,9843540000000,0.0000018,11292100000000,0.000001824,13919000000000,0.000001836,12469000000000,0.000001872,17231200000000,0.000001848,17189700000000,0.000001836,7186620000000,0.000001836,13344900000000,0.0000018,19735100000000,0.000001776,8803040000000,0.0000018,5677540000000,0.0000018,5496750000000,0.000001788,12800000000000,0.000001776,11995500000000,0.000001788,3626840000000,0.0000018,12246000000000,0.000001788,9774470000000,0.000001836,8322470000000,0.000001812,11028100000000,0.000001812,8705000000000,0.000001824,9320700000000,0.000001836,15634600000000,0.000001884,17910200000000,0.000001825,11226800000000,0.00000186,13969600000000,0.000001812,15852300000000,0.000001812,7530390000000,0.0000018,11279000000000,0.0000018,19149700000000,0.0000018,10821200000000,0.0000018,20967300000000,0.000001813,9615320000000,0.0000018,7096520000000,0.000001824,9355210000000,0.000001836,11563100000000,0.0000018,9445050000000,0.0000018,12130100000000,0.000001812,23864300000000,0.000001788,10500300000000,0.0000018,22491800000000,0.0000018,4371540000000,0.000001824,7300020000000,0.00000186,9329110000000,0.0000018,16435000000000,0.000001812,15538900000000,0.0000018,6493360000000,0.000001776,11077400000000,0.000001812,9292440000000,0.000001752,11324400000000,0.000001813,7720890000000,0.000001812,15387200000000,0.0000018,8905770000000,0.0000018,2248630000000,0.000001788,10633100000000,0.000001836,9682490000000,0.000001848,22599200000000,0.000001812,9023280000000,0.000001848,15993600000000,0.000001824,11500800000000,0.0000018,11119600000000,0.000001812,31491400000000,0.000001788,14023700000000,0.000001824,8789330000000,0.0000018,3359780000000,0.0000018,10876100000000,0.0000018,8566080000000,0.000001824,11144800000000,0.000001824,22252100000000,0.000001836,7366980000000,0.000001812,9337230000000,0.000001848,1493230000000,0.000001812,10139200000000,0.000001788,17214700000000,0.000001836,21995100000000,0.0000018,14725900000000,0.000001824,10371800000000,0.000001788,10510200000000,0.000001788,7572950000000,0.000001824,10243300000000,0.000001788,9402410000000,0.000001776,5427330000000,0.000001788,3346940000000,0.000001824,14220400000000,0.000001824,6710480000000,0.000001824,17010900000000,0.0000018,5585630000000,0.000001824,17340500000000,0.000002076,7881690000000,0.000001848
Mean time:,1.82032E-06,Mean value:,11803400000000,Median value:,11098500000000,Range:,32984600000000,Standard Deviation:,5068460000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data with input size = 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15824700000000,0.000003096,31269700000000,0.000002772,21427000000000,0.000002832,17487900000000,0.000002736,30129800000000,0.000002761,22068100000000,0.000002736,25668100000000,0.00000276,35194600000000,0.000002772,43992000000000,0.00000276,14950900000000,0.000002784,23824400000000,0.000002736,18412300000000,0.000002748,39137600000000,0.000002784,27892500000000,0.00000276,18423100000000,0.000002724,36847100000000,0.000002724,35897700000000,0.000002748,54472700000000,0.000002724,17838900000000,0.000002748,32837900000000,0.000002748,28509800000000,0.000002748,33240000000000,0.000002736,21975300000000,0.00000276,26685300000000,0.000002736,28864200000000,0.000002748,32042600000000,0.000002712,25783100000000,0.000002736,32936100000000,0.000002772,30851200000000,0.00000276,25202500000000,0.000002736,12148800000000,0.000002724,9804440000000,0.000002772,44575500000000,0.000002748,27746800000000,0.00000276,21786900000000,0.000002724,21605900000000,0.000002748,29172800000000,0.000002748,30674300000000,0.000002736,11890700000000,0.000002748,24918700000000,0.000002736,14089800000000,0.000002736,26964200000000,0.000002736,28775100000000,0.000002736,31804700000000,0.000002736,38693700000000,0.000002736,22756400000000,0.000002737,24488400000000,0.00000276,25296200000000,0.000002736,21193600000000,0.000002748,9077560000000,0.000002748,24084000000000,0.000002736,20556700000000,0.000002724,28784000000000,0.000002736,28225700000000,0.000002724,31303900000000,0.000002724,34517600000000,0.00000276,30103300000000,0.000002724,31739200000000,0.000002724,36118500000000,0.000002736,9977160000000,0.000002712,21576600000000,0.000002724,16726800000000,0.000002736,33548200000000,0.000002736,9631880000000,0.000002748,7695910000000,0.000002724,26750400000000,0.00000276,27525200000000,0.000002737,36692300000000,0.000002736,32931500000000,0.00000276,33618300000000,0.000002748,33795000000000,0.000002724,24541200000000,0.000002712,20041800000000,0.000002748,23569400000000,0.000002712,22637700000000,0.000002724,30973600000000,0.000002701,17664000000000,0.000002712,29453600000000,0.000002724,28183000000000,0.0000027,28072100000000,0.000002784,36574300000000,0.000002736,15316500000000,0.000002736,19499400000000,0.000002724,30632600000000,0.00000276,25468500000000,0.000002724,40507800000000,0.000002772,43804800000000,0.000002736,23113800000000,0.000002748,19076400000000,0.000002724,24545700000000,0.000002737,11220600000000,0.00000276,40481900000000,0.000002736,19984500000000,0.000002748,19851300000000,0.000002748,21205900000000,0.000002748,15664300000000,0.000002712,34051300000000,0.000002724,13728500000000,0.000002724,25910100000000,0.000002748,21775900000000,0.000002736
Mean time:,4.56513E-06,Mean value:,37909500000000,Median value:,26297700000000,Range:,62168700000000,Standard Deviation:,14697800000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data with input size = 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62180700000000,0.000004152,37543000000000,0.000004116,40798500000000,0.000004128,53949400000000,0.000004092,35302500000000,0.000004116,57980400000000,0.000004068,42866200000000,0.000004068,48613500000000,0.000004128,36796200000000,0.000004069,41010300000000,0.000004092,35462200000000,0.000004056,34894300000000,0.000004068,36749500000000,0.000004092,52240700000000,0.000004069,26119000000000,0.000004068,28507600000000,0.00000408,30593300000000,0.00000408,31099300000000,0.00000408,30144300000000,0.000004056,27865400000000,0.000004092,40678900000000,0.000004092,42698600000000,0.000004092,40898100000000,0.000004044,28350500000000,0.000004044,41545600000000,0.000004056,49014000000000,0.000004068,64510900000000,0.000004068,22317500000000,0.00000408,50389500000000,0.000004056,37441500000000,0.000004069,49877200000000,0.000004092,46363300000000,0.00000408,51404200000000,0.000004068,27277700000000,0.000004092,40734600000000,0.000004105,30543800000000,0.00000408,45714600000000,0.000004104,31520400000000,0.000004116,41893400000000,0.00000408,36860400000000,0.000004056,41775800000000,0.00000408,41732300000000,0.000004092,29259100000000,0.000004068,33992700000000,0.000004044,36851600000000,0.000004092,44613700000000,0.000004056,35009700000000,0.000004092,41100800000000,0.000004056,42395800000000,0.000004081,38993200000000,0.000004092,38976400000000,0.000004104,27174900000000,0.000004104,45192900000000,0.000004068,39740100000000,0.000004116,37213200000000,0.00000408,32651800000000,0.000004092,49968400000000,0.00000408,31117600000000,0.000004164,32025000000000,0.00000414,41343600000000,0.000004128,46211600000000,0.00000408,43420700000000,0.00000414,41874300000000,0.000004104,21490100000000,0.000004092,31899100000000,0.000004092,42675100000000,0.000004128,57300800000000,0.000004104,52694200000000,0.000004116,42085500000000,0.00000408,30253900000000,0.000004105,36717700000000,0.000004104,25100900000000,0.00000408,72303900000000,0.000004092,34673400000000,0.00000408,41090800000000,0.000004057,54160300000000,0.00000408,40841800000000,0.000004068,52092900000000,0.000004068,60950600000000,0.00000408,50771700000000,0.000004092,28008100000000,0.000004068,42401100000000,0.00000408,53925800000000,0.00000408,50599600000000,0.00000408,36448700000000,0.000004092,26919600000000,0.00000408,31498000000000,0.000004092,49550100000000,0.000004068,27671900000000,0.000004092,24142300000000,0.000004068,41372200000000,0.000004081,44206800000000,0.000004044,37092600000000,0.00000408,34026500000000,0.000004104,39297300000000,0.00000408,18611700000000,0.000004092,36484100000000,0.00000408,40850400000000,0.000004069,38382000000000,0.000004128,42371000000000,0.00000408
Mean time:,8.65134E-06,Mean value:,77853000000000,Median value:,40766500000000,Range:,90915600000000,Standard Deviation:,39164900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rastrigin's Function tests:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data with input size = 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924716,0.000006336,782943,0.000003732,896908,0.000003276,476735,0.000003432,1053300,0.00000318,789440,0.000003528,849116,0.000003132,589977,0.000003768,727651,0.000003156,612692,0.000003108,724871,0.00000288,569621,0.000002976,986532,0.00000318,753256,0.000003252,1119200,0.00000288,928004,0.00000282,1136890,0.000002832,959905,0.000003024,897004,0.000003252,979548,0.000002976,893385,0.000002904,753586,0.000002928,1023120,0.00000282,1320610,0.000002736,928533,0.000002796,1092870,0.000002904,1116870,0.000003096,806692,0.000002904,767515,0.000002856,794776,0.00000288,760253,0.00000318,1240640,0.00000288,1219880,0.000002856,1009730,0.000002844,669427,0.000003,1025120,0.000002868,715688,0.00000288,828882,0.000002964,642229,0.000002892,851778,0.000002904,742242,0.000002928,995055,0.000002916,785646,0.000003216,1475020,0.000002856,551781,0.000002796,1028920,0.000002916,1436040,0.000002964,364459,0.000002904,994380,0.000003096,506827,0.000003012,1269010,0.000002964,1223180,0.000002964,776342,0.000002952,508467,0.000002916,914006,0.00000324,1020470,0.000002844,1099430,0.000003216,1251310,0.000002916,483064,0.000002916,450387,0.000002928,1246010,0.00000288,1053610,0.00000276,703424,0.000003012,800614,0.000002916,1057820,0.000002844,575008,0.000003384,702616,0.000002928,1156310,0.000003288,715710,0.00000288,637597,0.000002856,966898,0.000002988,682047,0.000002856,1140570,0.000002808,807266,0.000002904,675799,0.000002893,711724,0.000003072,487231,0.000002928,1060620,0.000002953,530753,0.000002808,699675,0.000002808,928285,0.000002965,1043450,0.000003108,469562,0.000002964,1335310,0.000002797,818359,0.000003132,1167760,0.000002904,1061900,0.000003012,899894,0.000002844,833166,0.000002904,1076080,0.000002904,917516,0.000002892,787122,0.000002988,361770,0.000002832,640025,0.000003168,730445,0.000003,873964,0.00000282,1144650,0.000002892,535979,0.000002916,847221,0.000003048,1029820,0.00000288
Mean time:,3.02008E-06,Mean value:,870095,Median value:,862871,Range:,1836790,Standard Deviation:,242235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data with input size = 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642390,0.000005412,1350620,0.000005484,1568800,0.000005328,1850840,0.000005532,1898780,0.000005388,2145560,0.000005196,2341590,0.00000516,2254890,0.000005412,1872230,0.0000054,1548280,0.000005184,1178320,0.0000051,1157280,0.000005124,1155460,0.000005484,1357460,0.000005125,1027690,0.000005292,2320210,0.000005173,1772940,0.000005556,1775720,0.00000582,1803840,0.000005604,1839250,0.000005244,2056860,0.000005148,1645960,0.000005556,1491410,0.000005304,1505670,0.000005352,1642510,0.000005292,2100070,0.000005232,1700840,0.000005364,2221290,0.000005329,1591250,0.00000534,1758090,0.000005221,1960200,0.00000516,1832260,0.000005221,1726990,0.00000522,1501600,0.000005448,2283130,0.000005256,1393770,0.000005148,1618960,0.000008472,1466620,0.000005136,1798900,0.000005112,1462740,0.000005952,1720340,0.000005304,1820500,0.000005424,1762410,0.000006192,1364740,0.000005412,2068010,0.000005304,1833210,0.000031309,1067670,0.000005436,2123940,0.000005604,1747010,0.000005808,2011990,0.000005484,1926480,0.0000057,1628070,0.000005412,1530680,0.000005208,1501770,0.000005268,1573700,0.000005328,2240540,0.000005136,1393590,0.000005292,2824100,0.000005388,1964710,0.00000516,1141290,0.00000534,1963240,0.000005304,1264640,0.000005112,1892580,0.000005076,2143940,0.000005112,1982920,0.000005076,2334010,0.000005304,1637790,0.000005268,2079020,0.000005148,2401090,0.000005316,1528390,0.000005412,1884350,0.000005316,1394620,0.000006301,2009920,0.000005748,1404800,0.000005964,2028380,0.000005244,1770370,0.000005256,1590480,0.000005352,1668920,0.000005353,1681670,0.000005364,2270910,0.000005784,1653090,0.00000516,1736030,0.000005124,1656250,0.000005172,1409870,0.000005604,1423770,0.000005568,1332490,0.000005364,2136480,0.000005208,1132040,0.000005196,2407490,0.00000534,1918530,0.000005293,2069620,0.000005316,1784700,0.000005389,1073430,0.000005172,2027500,0.000005316,1794240,0.000005508,1235880,0.0000054,1999210,0.000005292,1804590,0.000005161,1250470,0.000005436,1374410,0.000005173
Mean time:,0.000008668,Mean value:,2620280,Median value:,1766390,Range:,3851800,Standard Deviation:,942880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data with input size = 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728840,0.000008064,2700500,0.000007536,2561090,0.000007776,2702810,0.00000762,3661030,0.000007776,2505560,0.000008112,2371880,0.000007548,2653530,0.000007597,2066090,0.00000768,3108270,0.000007632,2962570,0.000007729,1984310,0.000007584,3616940,0.000007608,2618500,0.000007632,2112350,0.000007764,2956140,0.00000756,1826120,0.000007452,2237240,0.000007596,2632650,0.00000744,2717050,0.00000798,2574310,0.000007584,2069790,0.000007848,2859070,0.00000744,2353080,0.000007656,2982630,0.000007513,3603920,0.000007824,2945410,0.000007716,2133930,0.000007873,1997530,0.00000768,1916420,0.000007608,2416060,0.00000744,2557300,0.000007668,2433480,0.000007704,2048330,0.000007573,2540320,0.000007524,3217130,0.000007716,2121730,0.000007909,2579310,0.000007968,2697640,0.00000768,3201950,0.000007668,2760300,0.000007596,2058460,0.00000756,2567470,0.000007753,2247570,0.000007512,2349650,0.0000078,2266760,0.000007572,2516580,0.000007968,2533920,0.000007416,2022460,0.000007633,2282310,0.000007596,3230560,0.00000786,2025980,0.000007825,2431820,0.00000756,2388580,0.000007716,1883920,0.000007644,1836730,0.000007728,2601580,0.000007452,2653640,0.000007644,2521080,0.000007644,2502250,0.000007692,2978530,0.000007632,2447670,0.000007668,2972580,0.000007477,2447840,0.000007524,1889850,0.000007404,3017470,0.000008893,2379950,0.000007668,2456010,0.000007584,2323160,0.000007633,2637520,0.000007632,2678700,0.000007836,2917780,0.000007549,2709950,0.000007572,2009120,0.000007656,2148160,0.000007717,2840660,0.000007836,2983510,0.00000774,3050570,0.00000762,2692020,0.000007572,2737330,0.000007524,2279030,0.000007621,2912770,0.00000768,2573980,0.000007548,2589220,0.000008052,2605660,0.00000768,2844210,0.000007764,2866840,0.00000744,2836010,0.000007728,3244080,0.0000075,1752770,0.000007465,2412720,0.000007572,2682040,0.0000075,2940320,0.000007788,3028460,0.000007632,3485910,0.000007728,2859420,0.000007777,3092010,0.000007332,3533760,0.000007596,2424250,0.000007741,3498960,0.000007416
Mean time:,1.63355E-05,Mean value:,5224630,Median value:,2595400,Range:,5413800,Standard Deviation:,2655190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Griewang's Function tests:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data with input size = 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
