Run 1, Time 1,Run 2, Time 2,Run 3, Time 3,Run 4, Time 4,Run 5, Time 5,Run 6, Time 6,Run 7, Time 7,Run 8, Time 8,Run 9, Time 9,Run 10, Time 10,Run 11, Time 11,Run 12, Time 12,Run 13, Time 13,Run 14, Time 14,Run 15, Time 15,Run 16, Time 16,Run 17, Time 17,Run 18, Time 18,Run 19, Time 19,Run 20, Time 20,Run 21, Time 21,Run 22, Time 22,Run 23, Time 23,Run 24, Time 24,Run 25, Time 25,Run 26, Time 26,Run 27, Time 27,Run 28, Time 28,Run 29, Time 29,Run 30, Time 30,Run 31, Time 31,Run 32, Time 32,Run 33, Time 33,Run 34, Time 34,Run 35, Time 35,Run 36, Time 36,Run 37, Time 37,Run 38, Time 38,Run 39, Time 39,Run 40, Time 40,Run 41, Time 41,Run 42, Time 42,Run 43, Time 43,Run 44, Time 44,Run 45, Time 45,Run 46, Time 46,Run 47, Time 47,Run 48, Time 48,Run 49, Time 49,Run 50, Time 50,Run 51, Time 51,Run 52, Time 52,Run 53, Time 53,Run 54, Time 54,Run 55, Time 55,Run 56, Time 56,Run 57, Time 57,Run 58, Time 58,Run 59, Time 59,Run 60, Time 60,Run 61, Time 61,Run 62, Time 62,Run 63, Time 63,Run 64, Time 64,Run 65, Time 65,Run 66, Time 66,Run 67, Time 67,Run 68, Time 68,Run 69, Time 69,Run 70, Time 70,Run 71, Time 71,Run 72, Time 72,Run 73, Time 73,Run 74, Time 74,Run 75, Time 75,Run 76, Time 76,Run 77, Time 77,Run 78, Time 78,Run 79, Time 79,Run 80, Time 80,Run 81, Time 81,Run 82, Time 82,Run 83, Time 83,Run 84, Time 84,Run 85, Time 85,Run 86, Time 86,Run 87, Time 87,Run 88, Time 88,Run 89, Time 89,Run 90, Time 90,Run 91, Time 91,Run 92, Time 92,Run 93, Time 93,Run 94, Time 94,Run 95, Time 95,Run 96, Time 96,Run 97, Time 97,Run 98, Time 98,Run 99, Time 99,Run 100, Time 100
Mean time:,5.30407E-06,Mean value:,92.8121,Median value:,33.9131,Range:, [-2489.14, 2682.73],Standard Deviation:,1004.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
First De Jong Function tests:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data with input size = 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539819,0.000000342,708908,0,988568,0,636371,0.000000342,798089,0,621572,0.000000342,1026810,0.000000342,704564,0,829491,0,904794,0.000000342,1015460,0,1041570,0,877022,0,762512,0,961009,0,806484,0,982283,0.000000342,524422,0.000000342,1002510,0,572396,0,831183,0.000000342,718046,0,575119,0.000000342,838660,0.000000342,970297,0,988143,0,724173,0.000000342,967073,0.000000342,478412,0,957155,0,780840,0,1238170,0,486768,0,476183,0.000000342,1022780,0,956225,0,857633,0.000000342,1081550,0,999316,0.000000342,999129,0,850197,0,410096,0.000000342,908826,0,596434,0.000000342,833438,0,777021,0.000000342,868671,0,763330,0,334562,0,764267,0.000000342,599069,0,1205650,0,828453,0,553139,0.000000342,1174790,0,636082,0.000000342,1524450,0,977219,0,287292,0,828605,0,723412,0.000000342,681890,0,642466,0.000000342,664301,0,1073370,0,1070910,0,765734,0,854573,0,617855,0,846848,0,1114030,0,680346,0,1081640,0.000000342,852302,0,689519,0,570455,0.000000342,1137020,0,714239,0.000000342,861556,0,370174,0,559111,0,829907,0,1148250,0.000000342,858949,0,891873,0,763310,0,831212,0.000000342,1095990,0,1129330,0,604263,0,364842,0.000000342,705287,0.000000342,1192100,0.000000342,504587,0,829893,0,1055530,0,475486,0,632638,0,990139,0.000000342,835519,0
Mean time:,1.0944E-07,Mean value:,812839,Median value:,830545,Range:, [287292, 1.52445e+06],Standard Deviation:,225742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data with input size = 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745290,0.000000342,2259500,0,2181300,0,1313560,0.000000342,1950910,0,2048740,0,2404550,0,1713660,0,1311680,0,1758120,0,1473320,0,1733830,0.000000342,1685930,0,1839200,0.000000342,2369250,0,1647590,0,2280600,0.000000342,1940090,0,2001090,0,1955950,0,1504170,0,1200550,0.000000342,1831790,0,2436060,0,1291840,0,2194530,0,2016430,0,1672850,0,1494430,0,1578810,0,1563390,0,1533810,0,1164420,0,1788950,0,1366420,0.000000342,1200700,0,1226840,0,1973820,0,1566320,0,1703750,0.000000342,1502300,0.000000342,2538970,0,1659960,0.000000342,2258290,0,1705460,0,1048560,0,1875100,0,1942240,0,2317330,0,2082010,0,1960850,0,2009240,0,2232630,0,2130130,0,1909460,0.000000341,1811560,0,2455960,0.000000342,2473730,0,1816290,0,1655760,0.000000342,1920110,0,1948370,0,2153370,0,2252910,0,1717480,0,1873250,0,1139040,0,1582290,0,1182040,0,1441400,0,1953930,0,2066610,0,1595120,0,1729670,0,1094390,0,1260590,0,1975760,0,1626980,0,2109150,0,2074550,0,1422970,0,1547420,0,1746680,0,1664140,0,1402540,0,2251010,0,1707850,0,1846300,0,2107080,0,1923730,0,2404800,0,2167900,0,1691720,0,1572910,0,1683980,0,2335200,0,1345930,0,2090270,0,1825700,0,1510690,0
Mean time:,1.5389E-07,Mean value:,2615400,Median value:,1813920,Range:, [1.04856e+06, 2.53897e+06],Standard Deviation:,887144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
